,Region Name,AIC,PDQ,RMSE,ROI Proj,Worst ROI,Best ROI
7858,7660.0,4216.300698134708,"(3, 2, 3)",707.4087117167363,82393,-183570,348357
7859,22308.0,4286.06367774299,"(3, 2, 3)",805.1548821181586,25767,-189472,241007
7860,66720.0,1356.888605148743,"(3, 2, 3)",258.4613698283005,9189,-2034,20414
7861,33513.0,4135.723821551557,"(3, 2, 3)",606.0221168240861,64888,-32503,162281
7862,49412.0,3773.03296330923,"(3, 2, 3)",304.4150844561827,4492,-26489,35473
7863,60633.0,3907.049956324186,"(3, 2, 3)",393.8389441200196,53714,-48983,156411
7864,27040.0,3632.419958891778,"(3, 2, 3)",233.6862154999113,9948,-21183,41080
7865,59870.0,3919.92126217016,"(3, 2, 3)",402.0670640640922,8734,-34660,52129
7866,2356.0,4164.679080893863,"(3, 2, 3)",642.4825801176679,143492,-96412,383398
7867,75758.0,3631.060211035717,"(3, 2, 3)",232.6989411576323,18268,-6221,42759
7868,94708.0,4805.802284151494,"(3, 2, 3)",2155.5358088606167,288037,-52702,628777
7869,93644.0,4146.393472801772,"(3, 2, 3)",618.7510781903217,147980,-294404,590365
7870,75462.0,3406.5614378642476,"(2, 2, 2)",153.3424017047072,19672,-2123,41468
7871,19526.0,3731.057417498587,"(2, 2, 2)",284.1022376508258,37487,-53176,128151
7872,8031.0,3889.5087522074846,"(3, 2, 3)",380.90786523773426,21058,-95909,138025
7873,15129.0,3647.470632082193,"(3, 1, 3)",234.8852242290573,17976,-4140,40093
7874,28470.0,4147.036969439138,"(3, 2, 3)",619.8287931629835,74993,-108140,258128
7875,79331.0,3539.2032815824136,"(3, 2, 3)",195.58566702741203,22795,1130,44461
7876,93908.0,4598.726896554622,"(3, 2, 3)",1457.046800678416,-1123,-1027430,1025183
7877,53235.0,3867.154222067873,"(3, 2, 3)",364.7563521303907,23355,-156486,203197
7878,17756.0,3931.1734070611456,"(3, 1, 3)",399.5035093574197,23684,14586,32782
7879,45669.0,3531.151476426996,"(3, 2, 3)",192.53342343666574,12150,-10737,35039
7880,45648.0,1815.3934702810582,"(0, 2, 0)",911.1141122932049,-122509,-607661,362643
7881,66611.0,3578.6261630135664,"(2, 2, 2)",212.9482973383242,-36086,-128605,56433
7882,7843.0,3994.6170218393677,"(2, 2, 2)",469.28065234035245,206580,-31781,444943
7883,10980.0,4077.245698314092,"(3, 1, 3)",527.5417520398398,63207,-104062,230477
7884,68138.0,3513.590024564769,"(1, 2, 1)",189.70715261278056,56297,-72449,185043
7885,75233.0,3844.6498967865637,"(3, 2, 3)",349.6958065801746,223412,114219,332606
7886,95073.0,4664.620089070385,"(3, 2, 3)",1654.927668690059,373651,-365324,1112628
7887,2053.0,4044.5337362202904,"(3, 1, 3)",496.9532398209886,47942,-76988,172872
7888,7022.0,4399.511438683171,"(3, 2, 3)",1002.6539607508923,299119,-20674,618913
7889,6478.0,4136.124429024654,"(3, 2, 3)",606.7147599166362,-31397,-242622,179827
7890,24016.0,2674.1449525560474,"(2, 1, 2)",445.3531740339255,-4613,-49219,39993
7891,32776.0,3971.0579466011136,"(2, 2, 2)",448.44198925493833,89879,-296533,476291
7892,77078.0,3750.25944087817,"(3, 2, 3)",292.2333104783563,52432,7771,97093
7893,8004.0,3840.26285448332,"(2, 2, 2)",349.65536026557487,50089,-102966,203145
7894,32814.0,4312.429040822323,"(3, 2, 3)",847.8329240702859,537954,-79735,1155644
7895,97361.0,3899.0483942278006,"(3, 2, 3)",388.08603743711683,147925,23156,272695
7896,80603.0,3805.8333177232566,"(3, 2, 3)",325.0820620039376,116547,-22485,255581
7897,27214.0,3690.4830782451313,"(3, 2, 3)",260.83418588187834,18164,-22010,58339
7898,49333.0,3850.735974828854,"(2, 2, 2)",356.87767507231666,-6074,-193401,181251
7899,40242.0,3622.937422561278,"(2, 2, 2)",231.47930075304063,72373,27609,117138
7900,22307.0,4350.1962394247375,"(3, 2, 3)",910.1649883028756,32735,-206374,271845
7901,8318.0,4171.865154316303,"(3, 2, 3)",648.7574206954462,21083,-54648,96815
7902,58301.0,1978.734673358138,"(3, 2, 3)",271.60209567436726,31348,-1660,64357
7903,65584.0,3965.017779584457,"(3, 1, 3)",427.15468817873113,9418,-31185,50023
7904,24477.0,3708.393294625765,"(2, 2, 2)",271.88146892454455,19791,-32485,72068
7905,28204.0,4357.295691787091,"(3, 2, 3)",920.6525328472336,163045,33075,293015
7906,80487.0,4505.567690491717,"(3, 2, 3)",1213.2830662983558,53117,-244071,350306
7907,20678.0,4246.637349493981,"(3, 2, 3)",749.5089737353848,36282,-220421,292987
7908,49103.0,3897.263840329149,"(3, 2, 3)",385.08628796401604,8392,-26149,42934
7909,61548.0,3859.5673953633445,"(2, 1, 2)",353.4370056828343,18401,-26218,63021
7910,79108.0,3717.346678888766,"(3, 2, 3)",274.00923148761126,13679,-8017,35375
7911,36613.0,3761.626881309792,"(3, 2, 3)",298.68464679624003,50267,-15065,115600
7912,2563.0,3974.75343273903,"(3, 2, 3)",447.988776450337,135137,-85703,355977
7913,28333.0,3719.7622115845866,"(2, 2, 2)",277.21740194378435,-8393,-21200,4413
7914,11742.0,4086.3362738116334,"(3, 2, 3)",553.2700963272111,78343,-162946,319634
7915,29161.0,3808.1148004392667,"(3, 2, 3)",324.7973924749534,-11981,-35412,11449
7916,20166.0,4125.272550654056,"(3, 2, 3)",595.9465377348176,-73651,-571534,424232
7917,35223.0,4401.392447276355,"(3, 2, 3)",1001.9871843554683,4479,-145689,154649
7918,8863.0,4097.29295599909,"(2, 2, 2)",569.2253992140403,69994,-366845,506835
7919,37062.0,3869.8410121269458,"(3, 2, 3)",366.8135179454725,156644,62495,250793
7920,74023.0,3588.1926809635306,"(3, 2, 3)",214.3987464040181,7341,-7451,22134
7921,18840.0,3825.758586220503,"(3, 2, 3)",336.0100582215014,14996,-11095,41088
7922,61523.0,3612.7296668728345,"(3, 2, 3)",224.866178011607,-12363,-39734,15007
7923,71052.0,2403.6874285754425,"(3, 1, 3)",621.8941867548888,-10880,-15188,-6573
7924,93212.0,4021.20282981785,"(3, 2, 3)",487.66437803116355,8636,-72803,90075
7925,27025.0,3557.3466442934555,"(3, 2, 3)",202.516880758263,-13836,-89526,61853
7926,14625.0,3838.708524147219,"(3, 2, 3)",344.8428867279099,11198,-33484,55880
7927,70529.0,3915.4055761594923,"(3, 2, 3)",398.6732335146089,7359,-27657,42377
7928,20781.0,4343.852066412737,"(3, 2, 3)",896.8209789143069,229669,-142659,601998
7929,16354.0,3617.1177329362386,"(3, 2, 3)",226.51350733203563,13518,-4538,31576
7930,19962.0,1786.3767609702243,"(3, 1, 3)",2228.950211752536,-735,-40430,38959
7931,73045.0,3767.6247477144047,"(3, 1, 3)",293.24072229157645,14171,6025,22318
7932,56071.0,3931.5122012440756,"(3, 2, 3)",412.0315348943946,61918,-59857,183694
7933,60523.0,4547.6074866392155,"(3, 2, 3)",1321.7947292333845,43770,-340489,428030
7934,29691.0,2075.8360757114574,"(3, 2, 3)",543.1458332918888,158909,50784,267034
7935,45806.0,3658.9481782450393,"(3, 2, 3)",245.39473310195137,5745,-15291,26782
7936,22960.0,2341.3826074286944,"(3, 2, 3)",384.24841077867546,63975,27754,100196
7937,83350.0,3615.7239710981235,"(2, 1, 2)",222.26096514412794,30729,-4948,66407
7938,87020.0,3749.3116914045368,"(3, 2, 3)",291.35705369701685,10783,-15362,36929
7939,45152.0,3909.4832796902697,"(3, 2, 3)",394.80360750493895,10308,-35755,56371
7940,28723.0,3828.365381012268,"(3, 2, 3)",339.45943889380936,13654,-131824,159132
7941,66224.0,4057.9026489582034,"(3, 2, 3)",522.9580503395897,47091,-46595,140778
7942,65809.0,4078.1646000408678,"(3, 2, 3)",542.4041551137042,9034,-37976,56044
7943,46040.0,3787.078280722457,"(1, 1, 1)",313.387037879671,9757,-24904,44418
7944,16901.0,3657.7094581159126,"(3, 2, 3)",244.87517792023513,11154,-19964,42273
7945,8051.0,3824.416091110336,"(3, 2, 3)",336.6673942594073,18766,-101163,138695
7946,75654.0,3471.4529944855244,"(3, 2, 3)",171.59311925331903,-55415,-166371,55540
7947,7734.0,4166.87641403772,"(3, 1, 3)",622.3721716897635,63487,-61432,188408
7948,1082.0,3865.4409929750545,"(3, 2, 3)",363.38748553400643,14890,-48484,78265
7949,44471.0,3649.931805814068,"(3, 2, 3)",241.07747906544375,117,-21491,21727
7950,7836.0,4101.912502636044,"(2, 2, 2)",574.2837718992901,95754,-352018,543527
7951,64075.0,3774.8805188696256,"(3, 2, 3)",305.77228308513617,41940,-1565,85446
7952,76230.0,3506.6395579428995,"(3, 2, 3)",183.86540647027002,7359,-9184,23903
7953,17113.0,3833.6933536548,"(3, 2, 3)",342.5691667439408,10663,-45559,66887
7954,60545.0,4021.8090970538697,"(3, 2, 3)",488.9983011746465,48092,-54169,150354
7955,93730.0,4180.221811066746,"(3, 2, 3)",661.2253961260395,63462,-317281,444207
7956,8512.0,4369.875260103066,"(3, 2, 3)",946.5083873482478,196596,-381920,775112
7957,70544.0,1426.873844225584,"(2, 2, 2)",382.2886964164392,10264,-4112,24641
7958,97023.0,4048.7789470191497,"(3, 2, 3)",514.7010217063802,223479,-7475,454435
7959,33982.0,4059.651155124959,"(3, 2, 3)",525.7078129826631,81904,-249234,413043
7960,86413.0,2635.100510387835,"(2, 2, 2)",416.52862545728294,41842,-308075,391759
7961,4412.0,3672.4177549724286,"(2, 2, 2)",254.5653526514509,-28569,-204108,146968
7962,95320.0,4275.834314055036,"(3, 2, 3)",792.4044652367724,44506,-457477,546490
7963,33330.0,4310.394918396608,"(2, 2, 2)",851.5028004342875,-13393,-850350,823563
7964,7062.0,4219.651315289591,"(3, 2, 3)",712.0717556010646,339915,31259,648572
7965,44090.0,3757.397139510676,"(3, 2, 3)",295.67940025302767,23830,-16370,64031
7966,48895.0,4010.0177335970643,"(3, 2, 3)",478.30137835425666,90384,-21633,202401
7967,60558.0,4286.3268561394825,"(2, 2, 2)",814.8828493502384,-64915,-776760,646929
7968,85344.0,2591.2943447051193,"(3, 2, 3)",876.2265754556585,105234,-82697,293166
7969,81505.0,4140.927703146884,"(3, 2, 3)",613.7285399479317,104669,-91493,300831
7970,20882.0,4348.29283607518,"(3, 2, 3)",908.6724636036032,110914,-405020,626849
7971,62010.0,3624.8334409808153,"(2, 2, 2)",232.25729720795997,14664,-20651,49981
7972,19540.0,3887.0685515220525,"(3, 2, 3)",378.3451039305786,41505,-34928,117940
7973,19004.0,4267.910180332215,"(3, 2, 3)",778.4524859407516,53526,-93159,200211
7974,60176.0,4023.3424502739113,"(3, 2, 3)",491.38868100164797,117006,-95309,329321
7975,1463.0,4041.82273979666,"(2, 2, 2)",513.0711092495311,-30180,-399621,339261
7976,90014.0,1079.7533631833628,"(2, 2, 2)",3311.99538803489,-203320,-353564,-53076
7977,28778.0,3827.9577753137064,"(3, 2, 3)",338.87489562581703,23473,-92534,139481
7978,10528.0,5090.417951963271,"(3, 1, 3)",3554.5219261230195,191384,-278657,661427
7979,61607.0,3652.0503240474472,"(3, 2, 3)",242.25420977398562,-12635,-32168,6897
7980,76164.0,3883.2137095461303,"(3, 2, 3)",375.41738740664795,81552,28014,135090
7981,27601.0,4076.706643431131,"(3, 2, 3)",543.1473963305331,209552,96922,322181
7982,22827.0,3886.8626097919305,"(3, 2, 3)",378.8466748880563,38528,-87556,164612
7983,89109.0,1301.4055724928676,"(2, 2, 2)",1464.8006879297375,487147,-441946,1416240
7984,89508.0,3937.579736342919,"(2, 2, 2)",420.42559587588863,154851,-177089,486792
7985,11764.0,4215.583418562997,"(3, 2, 3)",707.430054761434,121862,-154098,397823
7986,12211.0,4082.9931628358286,"(3, 2, 3)",549.1624207840425,121922,-23100,266945
7987,12586.0,3912.90309756662,"(3, 2, 3)",398.0489867978207,72719,-95710,241149
7988,53963.0,3682.0075048035164,"(3, 2, 3)",256.3793451600079,3245,-22570,29060
7989,64106.0,4110.87756470929,"(3, 2, 3)",577.3803738648386,39338,-6926,85602
7990,62918.0,3641.74728984065,"(2, 2, 2)",240.08746265659715,132650,-53441,318742
7991,3909.0,4010.43497997775,"(3, 2, 3)",478.47692710122544,81439,-57986,220864
7992,30268.0,4058.1428560309364,"(3, 2, 3)",523.7933516099482,83834,-27623,195292
7993,80621.0,3815.371698129437,"(3, 2, 3)",331.0185121883929,163270,36929,289610
7994,95006.0,4524.708790161575,"(3, 2, 3)",1263.461588986428,137735,-122681,398151
7995,95368.0,4116.54791161597,"(2, 2, 2)",590.7537847468491,235430,-217892,688753
7996,44044.0,3767.239678715355,"(3, 2, 3)",300.53853245269954,9535,-31603,50673
7997,79901.0,3935.1823076853375,"(3, 2, 3)",413.2625385257116,6688,-18040,31418
7998,70445.0,3814.937698754374,"(3, 2, 3)",330.86026040818666,-156841,-331405,17722
7999,81403.0,4222.921488624262,"(3, 2, 3)",714.933427020065,12749,-101530,127028
8000,44432.0,3697.662556280441,"(2, 2, 2)",265.8598331589894,12341,-10035,34718
8001,92252.0,3909.7877446567636,"(3, 2, 3)",396.05951269782486,183534,-12875,379944
8002,34428.0,3868.876951991739,"(2, 2, 2)",369.5679938536123,118562,-89489,326614
8003,33976.0,1119.2565437966978,"(3, 2, 3)",238.71748075532523,111461,90796,132126
8004,65233.0,1436.008890425401,"(3, 2, 3)",392.46912051879036,79082,63692,94472
8005,20872.0,4096.70289448189,"(3, 2, 3)",563.7491163711246,-28698,-381125,323728
8006,1754.0,4005.667719293105,"(2, 2, 2)",478.6233095555176,-7039,-406974,392895
8007,11416.0,4323.761329954636,"(3, 1, 3)",836.8471760612115,109320,-85444,304086
8008,11436.0,4337.573707368089,"(3, 2, 3)",888.0118136235666,153992,-156786,464771
8009,67219.0,3535.563392000724,"(3, 2, 3)",194.08683165966275,-272,-13955,13411
8010,13357.0,3496.1415362023754,"(3, 1, 3)",175.59519982665478,6423,-5741,18588
8011,35906.0,3834.760661168139,"(3, 2, 3)",342.74902368243784,37082,-18539,92703
8012,32439.0,4195.060894393326,"(2, 2, 2)",685.1338617945474,149167,-398729,697063
8013,33540.0,3801.723981522374,"(3, 2, 3)",322.58088434063245,40603,-133128,214334
8014,44408.0,3573.373123612475,"(2, 2, 2)",210.65902717363923,34583,2504,66662
8015,28425.0,3828.3019246036847,"(2, 2, 2)",340.9106976469505,-9202,-46652,28248
8016,54971.0,3820.5313422512063,"(3, 2, 3)",332.6616455214712,7141,-10987,25270
8017,21788.0,3979.746616253718,"(3, 2, 3)",452.0240994973689,88698,-119404,296802
8018,59711.0,3726.1013669475615,"(3, 2, 3)",278.33823514650044,7619,-17416,32655
8019,30531.0,3686.69409083836,"(3, 2, 3)",259.2610822302381,45966,-20708,112641
8020,98019.0,4237.821246823048,"(3, 2, 3)",735.3222621291707,169075,-39703,377853
8021,60554.0,4059.6972172263795,"(2, 2, 2)",530.9132531732315,84236,-148375,316849
8022,78756.0,4140.524184642243,"(3, 2, 3)",611.707808210726,94373,-6085,194833
8023,61301.0,3767.71888160703,"(3, 2, 3)",301.4579492569746,-3948,-26431,18534
8024,98948.0,3868.312324758735,"(3, 2, 3)",364.09444767730514,24102,-1053,49258
8025,21047.0,4161.169590334322,"(3, 2, 3)",637.9002155597747,141689,-103662,387042
8026,34429.0,3701.8293739371265,"(3, 2, 3)",266.8716842237661,92940,-72683,258565
8027,33972.0,4001.6902719855457,"(2, 2, 2)",475.21222309015207,106542,-392064,605150
8028,46802.0,3722.409972389095,"(3, 2, 3)",276.5898191172482,-7721,-25378,9934
8029,98148.0,4163.1860544267465,"(3, 2, 3)",639.5554431676596,229285,-12831,471401
8030,81006.0,4015.653190257913,"(3, 2, 3)",483.4462242890459,245093,50750,439437
8031,97089.0,4247.958905099974,"(3, 2, 3)",751.4389700955498,216181,-89202,521564
8032,1879.0,4102.286117579744,"(3, 2, 3)",570.0981002344182,-1541,-178717,175634
8033,32908.0,3928.0955069301576,"(3, 2, 3)",410.06409145887824,63333,-66673,193340
8034,17702.0,3764.764795572544,"(3, 2, 3)",299.3220795313266,15858,-1351,33067
8035,70665.0,4199.595399797999,"(3, 1, 3)",663.0792821601051,31946,-32538,96432
8036,18071.0,3922.8077674496963,"(3, 2, 3)",401.8606831268494,10279,-45074,65632
8037,8079.0,3933.439025429223,"(3, 2, 3)",411.9397789543784,10818,-59086,80723
8038,7009.0,4285.234551326795,"(3, 2, 3)",803.8408959895517,-11384,-166668,143898
8039,35660.0,3694.827629110193,"(3, 2, 3)",262.68506050151035,6379,-22008,34767
8040,66226.0,3744.36145791045,"(3, 2, 3)",288.3395185659759,28469,-4065,61004
8041,84087.0,4092.378372579723,"(3, 2, 3)",558.3932463138092,93132,8182,178083
8042,85003.0,4293.913494997278,"(2, 2, 2)",826.3216072302848,-104035,-925592,717522
8043,98077.0,4357.36394879556,"(2, 2, 2)",926.679421046958,-16274,-793325,760777
8044,63044.0,3769.782844326136,"(3, 2, 3)",303.47259725553727,30782,-41214,102779
8045,89703.0,4226.267372470601,"(2, 2, 2)",728.0611439675013,199104,-392326,790534
8046,70548.0,3791.4583457289136,"(3, 2, 3)",315.2884901119083,-3124,-24848,18600
8047,35634.0,3816.5271078503106,"(3, 2, 3)",330.45682920424434,56518,-353145,466182
8048,92067.0,5072.112126677175,"(3, 2, 3)",3570.3938120319876,-322867,-1411592,765857
8049,60410.0,3841.279090449116,"(3, 2, 3)",347.7944628758175,54369,-54020,162758
8050,7604.0,4149.237330440809,"(3, 2, 3)",623.1634391004565,128680,-115706,373068
8051,32680.0,3647.598521167483,"(3, 1, 3)",233.0122023325491,28704,-12506,69915
8052,38060.0,3941.3860866361315,"(3, 2, 3)",419.85837290103706,57012,-18696,132721
8053,19475.0,3946.8752588087696,"(3, 2, 3)",424.63101521693983,59715,-91018,210449
8054,37381.0,3616.790431620485,"(3, 1, 3)",220.38850077877154,11214,-6592,29022
8055,93109.0,4898.4409878652705,"(3, 2, 3)",2575.09608152744,345465,-607033,1297964
8056,15037.0,3794.4535795275933,"(2, 1, 2)",311.4380596775678,10724,-8838,30286
8057,97479.0,4164.563578769529,"(3, 2, 3)",639.8707544713978,48888,-100941,198719
8058,2921.0,4262.033474630246,"(3, 2, 3)",770.7418630925133,144015,-114597,402628
8059,93465.0,4421.570503524626,"(3, 2, 3)",1045.1113813004208,212363,-269915,694641
8060,7885.0,3992.969295335778,"(2, 2, 2)",466.9477451675526,39804,-324910,404520
8061,83644.0,3986.532380932523,"(2, 2, 2)",461.7108411081955,150644,-146266,447555
8062,60712.0,4165.804511059576,"(2, 2, 2)",648.4885190190909,49066,-475091,573223
8063,98346.0,4217.921518677303,"(3, 2, 3)",708.5313752703557,83841,-37439,205122
8064,90701.0,4457.157277944424,"(2, 2, 2)",1125.9035685107087,170646,-808593,1149886
8065,34604.0,4101.882669088054,"(3, 2, 3)",568.9091907509298,65332,-159513,290178
8066,76426.0,2276.8842350733207,"(3, 2, 3)",315.87947769660855,64203,9030,119377
8067,2769.0,4079.4591363245786,"(3, 2, 3)",546.7153485200212,153501,-81982,388986
8068,39567.0,4023.4239992640323,"(3, 2, 3)",490.58013592659336,8063,-106884,123012
8069,89441.0,4124.887419163951,"(2, 2, 2)",600.3048585060318,180318,-366693,727331
8070,95334.0,4065.8900446534917,"(2, 2, 2)",536.4041764836837,145911,-308835,600658
8071,17003.0,3727.7485379796276,"(3, 2, 3)",279.66224983652,12252,-19909,44414
8072,54615.0,3651.997554135366,"(3, 1, 3)",237.90951941789476,4498,-20903,29900
8073,55806.0,3827.185232861206,"(3, 2, 3)",337.86981037568944,26438,-27964,80842
8074,29829.0,4002.721860822515,"(3, 2, 3)",470.30397462283247,38905,-2523,80334
8075,32643.0,3915.94271695246,"(3, 2, 3)",400.54111103888357,86334,-53598,226268
8076,43103.0,3754.0275484872864,"(3, 2, 3)",294.0294905604853,61783,15209,108356
8077,8201.0,3959.0948281606397,"(3, 2, 3)",433.93870412169144,46023,-131989,224036
8078,11576.0,4771.930984589697,"(3, 2, 3)",2013.853193625493,62739,-208791,334270
8079,32640.0,3939.0253166959023,"(3, 2, 3)",417.4612911514623,11602,-55831,79036
8080,47119.0,3774.476935858746,"(3, 2, 3)",305.7956662087525,79038,19451,138626
8081,92313.0,4092.394992278186,"(2, 2, 2)",563.5576601677445,119380,-392541,631302
8082,87004.0,4014.3211571919414,"(3, 2, 3)",482.55634942798974,121442,-126548,369433
8083,8620.0,3955.2765108718554,"(3, 2, 3)",431.4325736137069,51592,-112731,215916
8084,6268.0,4015.928884375519,"(3, 2, 3)",483.1051649939368,87705,-30070,205481
8085,38462.0,3462.0253658551287,"(3, 2, 3)",169.16375527516988,41073,12996,69151
8086,38068.0,3827.7604924171824,"(3, 2, 3)",337.8402653970529,31176,1640,60713
8087,2568.0,4099.305765006877,"(2, 2, 2)",570.7572467466241,187869,-290794,666532
8088,14870.0,3645.3703586075662,"(3, 2, 3)",238.92950375228565,26655,8060,45250
8089,15084.0,3676.4048729363753,"(3, 2, 3)",253.53865599879197,11052,-20396,42502
8090,19086.0,3987.5677624762216,"(3, 2, 3)",458.6187084632269,38130,-130603,206865
8091,92325.0,3896.083881296217,"(3, 2, 3)",385.6092275687996,140674,-194342,475691
8092,17340.0,4115.042402324649,"(3, 2, 3)",582.3184453336925,-5020,-73608,63567
8093,27052.0,3566.401449591623,"(3, 2, 3)",205.99676288023863,-5139,-33419,23140
8094,46184.0,3673.003132722263,"(3, 2, 3)",252.07102207395903,28964,527,57402
8095,28457.0,3993.373933959994,"(3, 2, 3)",461.83159702680325,-3606,-44995,37783
8096,30525.0,3903.9973268119725,"(3, 2, 3)",390.59809775366915,26608,-66119,119335
8097,34987.0,4160.029260933472,"(3, 2, 3)",635.0719241893962,41054,-128938,211047
8098,36064.0,4169.102594841986,"(3, 2, 3)",643.5200398115791,4704,-58449,67858
8099,15656.0,3722.620647462347,"(3, 2, 3)",277.2099730389663,9686,-27090,46463
8100,35043.0,3796.753972791993,"(3, 2, 3)",319.40221648162674,101794,-74168,277757
8101,64124.0,3838.7689164848684,"(3, 2, 3)",345.3318705281898,13076,-31061,57215
8102,85305.0,3873.7483788927834,"(3, 2, 3)",369.5997279286023,-4323,-431559,422911
8103,1462.0,3928.6531474926724,"(3, 2, 3)",410.17246205649496,100870,-101853,303594
8104,95811.0,4519.99771423363,"(3, 2, 3)",1258.9980255073092,50339,-536298,636977
8105,10803.0,4777.669428839616,"(3, 2, 3)",2040.688292273582,117055,-148366,382478
8106,27298.0,3802.841482377681,"(3, 2, 3)",321.9776604999805,9134,-22860,41129
8107,29127.0,3614.3526196188463,"(2, 2, 2)",227.42900150162603,-130,-38983,38722
8108,77418.0,3465.477382214079,"(3, 2, 3)",170.09287592400673,21291,-8117,50699
8109,49097.0,3929.492773409969,"(3, 2, 3)",409.9039452887903,40852,-9629,91334
8110,49107.0,3820.825250386719,"(3, 2, 3)",333.2972269494133,9210,-20251,38672
8111,2465.0,4417.584718498769,"(3, 1, 3)",1002.2742656528486,207509,26693,388325
8112,97862.0,2744.4196086833526,"(3, 2, 3)",562.6006066745612,81996,-104566,268560
8113,55807.0,3734.3628935182746,"(3, 1, 3)",275.7407946282644,19941,-18847,58729
8114,65049.0,1483.5092346892304,"(2, 2, 2)",2384.074162291465,177740,68142,287338
8115,28138.0,3767.8515285375665,"(3, 2, 3)",301.69101033266105,26687,-5063,58438
8116,17102.0,3834.152958691282,"(3, 2, 3)",342.32960403083547,26806,-46825,100437
8117,32561.0,4426.4795838067075,"(3, 2, 3)",1051.2092169361322,193514,-95974,483002
8118,80549.0,3811.812230847343,"(3, 2, 3)",328.77435098252374,120915,29150,212680
8119,37764.0,3859.878754038711,"(3, 2, 3)",359.3653239474852,29460,-18254,77174
8120,68522.0,3572.596881072311,"(2, 2, 2)",210.37775216518995,58133,14772,101493
8121,77518.0,3878.441104800287,"(3, 2, 3)",371.9063491231846,27984,-3589,59559
8122,36604.0,3907.242083516825,"(3, 2, 3)",393.00709858665425,55397,-30473,141267
8123,57005.0,3919.2710480606015,"(3, 2, 3)",402.6559833902724,55701,-22248,133651
8124,14103.0,3673.044577084677,"(3, 2, 3)",251.9358114283132,13907,-4146,31960
8125,77068.0,3818.6616279407267,"(3, 1, 3)",325.35324470318824,20040,-20475,60557
8126,14586.0,3826.294165237492,"(3, 2, 3)",336.8363015356055,8413,-39001,55829
8127,44062.0,3862.4504427149636,"(3, 2, 3)",360.13186361484793,11886,-14284,38057
8128,78362.0,3439.2769883854253,"(2, 2, 2)",163.3942194133054,25916,-13563,65396
8129,91108.0,4853.725337908999,"(3, 2, 3)",2364.9315452407855,521453,-13634,1056541
8130,37397.0,3504.6892695315973,"(2, 2, 2)",185.03778731982308,64990,-14276,144257
8131,83340.0,2680.419943581898,"(2, 2, 2)",1565.8703985239679,339885,-1053118,1732889
8132,7974.0,4427.623794303378,"(3, 2, 3)",1052.0052648554638,52752,-132258,237763
8133,23664.0,4043.7998598182066,"(3, 2, 3)",509.8572104007041,19720,-105385,144827
8134,92657.0,5009.400615357263,"(3, 2, 3)",3185.599541546512,477563,-607993,1563121
8135,19444.0,4019.4682951457175,"(3, 2, 3)",486.58799215508236,112150,-28678,252980
8136,84066.0,1596.8424323569593,"(2, 1, 2)",839.4719735604175,13050,-51283,77384
8137,61072.0,3698.322459227047,"(3, 2, 3)",265.24265264722646,-2955,-131195,125284
8138,77562.0,3774.969698564251,"(3, 2, 3)",306.24643707778677,63028,14041,112015
8139,3077.0,3871.6775358324358,"(3, 2, 3)",368.4066268504744,120289,-14203,254782
8140,11755.0,4172.2848004852685,"(3, 2, 3)",648.3344437808393,87086,-178514,352687
8141,28377.0,3618.050170224478,"(2, 2, 2)",229.42484045647348,37600,-10895,86096
8142,2111.0,4589.115349850604,"(3, 1, 3)",1388.4189456431193,205679,-5088,416447
8143,3570.0,3390.3935461423202,"(2, 2, 2)",148.94435556353162,-99386,-189337,-9434
8144,49112.0,3728.85426173575,"(3, 1, 3)",271.8431034790619,12860,-23485,49206
8145,46173.0,3367.8299576789536,"(3, 2, 3)",141.56388165181738,12004,-73583,97593
8146,50327.0,3865.7306565527497,"(3, 2, 3)",363.7404856187638,45021,-3961,94004
8147,28731.0,4315.624714083883,"(3, 2, 3)",852.1839578601107,41443,-35779,118666
8148,44481.0,3647.8250836189663,"(3, 1, 3)",232.93060194385424,9708,-8506,27924
8149,46259.0,3766.46230797422,"(3, 2, 3)",301.16122936922505,62897,11552,114242
8150,68112.0,3674.4654313821175,"(2, 2, 2)",255.00717184109536,48968,-68810,166747
8151,48809.0,3779.328601577191,"(3, 2, 3)",309.0113979221761,121857,42401,201314
8152,64137.0,3727.6193986526273,"(3, 2, 3)",279.97240068841603,67752,4729,130775
8153,7853.0,4163.004598483265,"(2, 2, 2)",646.0570140088494,-51173,-560209,457863
8154,44444.0,3726.6224545528626,"(3, 2, 3)",278.3526815603096,-3793,-25113,17525
8155,7436.0,4230.2755499157765,"(3, 2, 3)",720.8824474265799,-39757,-201514,121999
8156,33170.0,3998.2185156180913,"(2, 2, 2)",471.93456199299976,118172,-250461,486806
8157,32095.0,4251.7503327671375,"(3, 2, 3)",755.8705646439264,25933,-373729,425596
8158,82240.0,1455.541004455017,"(3, 2, 3)",439.84825017734954,-5099,-39836,29637
8159,48138.0,3954.762365176778,"(3, 2, 3)",430.8235648213449,56616,-91228,204461
8160,99623.0,3925.603052561776,"(3, 2, 3)",406.19819761203354,-4752,-39752,30246
8161,94574.0,1278.7550248468383,"(2, 2, 2)",6457.2691105804615,653184,483056,823312
8162,82633.0,3632.914216718407,"(3, 2, 3)",233.8774700610968,29599,-20860,80060
8163,87048.0,4452.280414898523,"(3, 2, 3)",1099.7330844129583,157886,-59522,375294
